sno,sequence,label,Response,,,,
6193,"i made a transfer and the receiver said an amount was received, but less than the right amount. i now have to transfer more to get the remainder to the receiver. can you tell me about this. what's been going on?",transfer_fee_charged,R65,,,,
6194,why is my transfer more expensive than i thought?,transfer_fee_charged,R65,,,,
6195,why am i being charged to transfer funds?,transfer_fee_charged,R65,,,,
6196,i noticed additional charges when transferring?,transfer_fee_charged,R65,,,,
6197,why is there a charge for my transfer?,transfer_fee_charged,R65,,,,
6198,i got charged a fee for transferring money.,transfer_fee_charged,R65,,,,
6199,"i see a transfer fee, but to my understand, that should have been free, what happened?",transfer_fee_charged,R65,,,,
6200,why was i charged for transferring money?,transfer_fee_charged,R65,,,,
6201,i found a transfer fee - is that correct?,transfer_fee_charged,R65,,,,
6202,i did a transfer.  what is the extra fee?,transfer_fee_charged,R65,,,,
6203,i got an unexpected charge on my transfers. how can i correct this?,transfer_fee_charged,R65,,,,
6204,why am i seeing a transfer fee on my bank statement?,transfer_fee_charged,R65,,,,
6205,"i transferred money, but i think i've been charged a fee for it?",transfer_fee_charged,R65,,,,
6206,please explain the fee on a transfer i made.,transfer_fee_charged,R65,,,,
6207,"i was charged a fee for the transfer, but can you tell me why?",transfer_fee_charged,R65,,,,
6208,i bought something online and it says there was a fee to transfer money. isn't that free?,transfer_fee_charged,R65,,,,
6209,there's something wrong on my bill. a transfer fee should never have been added.,transfer_fee_charged,R65,,,,
6210,why are you charging me a transfer fee?,transfer_fee_charged,R65,,,,
6211,why was a fee changed for my transfer?,transfer_fee_charged,R65,,,,
6212,"i made a transfer and the receiver did not get the right amount its lesser than what it should be,now i have to transfer more money to make up for the missing amount . can you please help me about this, what should be done",transfer_fee_charged,R65,,,,
6213,does transferring money have a fee?,transfer_fee_charged,R65,,,,
6214,"why did the person i transferred money to not receive the correct amount? what should i do to get them the right amount, do i have to transfer more money to them?",transfer_fee_charged,R65,,,,
6215,why is there a fee for my transfer?,transfer_fee_charged,R65,,,,
6216,why has transferring money resulted in a charge?,transfer_fee_charged,R65,,,,
6217,where did my extra fee for the transfer come from?,transfer_fee_charged,R65,,,,
6218,how much do i have to pay if i want to transfer money?,transfer_fee_charged,R65,,,,
6219,i thought transfers were free. why was i charged to transfer?,transfer_fee_charged,R65,,,,
6220,i made a transfer and was charged extra. why?,transfer_fee_charged,R65,,,,
6221,"i thought i can make transfers for free, this is not fair. i bought something online from abroad and there was some weird additional fee that i've never seen before?",transfer_fee_charged,R65,,,,
6222,"i transferred some money recently and saw a fee on my account, what's that for?",transfer_fee_charged,R65,,,,
6223,is it normal to see a fee for transferring money?,transfer_fee_charged,R65,,,,
6224,transfers are supposed to be free.  i just got a fee tacked on  to something i bought abroad.  not cool.  figure out how to remove it.,transfer_fee_charged,R65,,,,
6225,why am i being charged for transfers? are they not free?,transfer_fee_charged,R65,,,,
6226,why was i charged this extra fee while doing a transfer?,transfer_fee_charged,R65,,,,
6227,why was i chargged,transfer_fee_charged,R65,,,,
6228,is there a money transfer fee?,transfer_fee_charged,R65,,,,
6229,"i thought transfers were free, why was i charged?",transfer_fee_charged,R65,,,,
6230,why were there additional charges when i transferred funds?,transfer_fee_charged,R65,,,,
6231,are money transfers free?,transfer_fee_charged,R65,,,,
6232,my transfer seems to be too expensive.,transfer_fee_charged,R65,,,,
6233,who charged my card,transfer_fee_charged,R65,,,,
6234,could you inform me as to why i have been charged a higher fee for doing banking abroad.,transfer_fee_charged,R65,,,,
6235,someone that i had to send money to told me that they didn't receive the full amount i sent them - can you look into this?,transfer_fee_charged,R65,,,,
6236,"i transferred 7,000 to a receiver outside the eu and they received a lesser amount than what i sent, unfortunately, now i must send an additional transfer to the receiver so that they can receive the full amount i initially sent.  i'm not sure why they received a lesser amount than what i initially sen, but can you please look into this and let me know what happened?",transfer_fee_charged,R65,,,,
6237,i use my card internationally to manage payments and i just noticed that you are adding additional fees.  why?  i am a good customer and this has me thinking about leaving.,transfer_fee_charged,R65,,,,
6238,"i made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. now i have to transfer more money to make up for the missing bit. can you please alert me about this, what has been going on?",transfer_fee_charged,R65,,,,
6239,i was informed that transfers were free. i noticed i have a fee but why?,transfer_fee_charged,R65,,,,
6240,will i be charged for transfers?,transfer_fee_charged,R65,,,,
6241,what is this fee for transfering,transfer_fee_charged,R65,,,,
6242,this isn't fair! i thought transfers could be made for free. i just made  a purchase online from abroad and now see some strange fee that i've never seen before.,transfer_fee_charged,R65,,,,
6243,i had an unexpected fee,transfer_fee_charged,R65,,,,
6244,i was charged a fee for a transfer.,transfer_fee_charged,R65,,,,
6245,i thought you guys offered free transfers. why was i charged?,transfer_fee_charged,R65,,,,
6246,why would i be charged an extra fee while doing a transfer?,transfer_fee_charged,R65,,,,
6247,"i do not like this, i made a simple transfer but i have an additional charge for doing so.",transfer_fee_charged,R65,,,,
6248,what is the reason for the fee charge on my transfer?,transfer_fee_charged,R65,,,,
6249,i tried to transfer money to a receiver and they didn't get the right amount. what is going on and who do i contact to help me?,transfer_fee_charged,R65,,,,
6250,there is a fee from a transfer that is not supposed to be here!,transfer_fee_charged,R65,,,,
6251,i was under the impression i can make transfers for free. i made an online purchase for something that was obroad and there's some additional strange fee. i've never seen this before and this isn't fair.,transfer_fee_charged,R65,,,,
6252,why was a extra fee added to my account for transfer ?,transfer_fee_charged,R65,,,,
6253,why did you charge me a fee when i made a transfer?,transfer_fee_charged,R65,,,,
6254,why have i been charged a fee for transferring money?,transfer_fee_charged,R65,,,,
6255,are transfers not free? i didn't know i would be charged for transfers.,transfer_fee_charged,R65,,,,
6256,why was i charged a fee for transferring money,transfer_fee_charged,R65,,,,
6257,am i charged a fee to transfer funds?,transfer_fee_charged,R65,,,,
6258,can you please explain why i was charged an extra fee for my transfer?,transfer_fee_charged,R65,,,,
6259,"i've use my accounts all the time to manage my payments for my place abroad that i just got. i now see that i suddenly have new fees.i'm a frequent customer, so why are you charging me new fees instead of rewarding me?",transfer_fee_charged,R65,,,,
6260,i did a transfer and i was charged a fee that shouldn't be there!,transfer_fee_charged,R65,,,,
6261,why am i seeing a fee for transferring money?,transfer_fee_charged,R65,,,,
6262,"i've used my account frequently over the last month to manage my payments from abroad for my new place. i noticed that my fees have suddenly increased. as a frequent customer, shouldn't i be rewarded rather than suddenly being subject to a new fee?",transfer_fee_charged,R65,,,,
6263,i used this account a lot during the last month to manage my payments for my new place abroad. seems that suddenly fees have increased? shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,transfer_fee_charged,R65,,,,
6264,i thought that transfers are free. why was i charged an extra fee?,transfer_fee_charged,R65,,,,
6265,i thought transfers were free of charge.  i bought something abroad and got charged a ridiculous fee. how do i get this problem fixed.,transfer_fee_charged,R65,,,,
6266,why was there an extra charge when i transferred money?,transfer_fee_charged,R65,,,,
6267,why is there a fee on my money transfer?,transfer_fee_charged,R65,,,,
6268,"i made a transfer and according to the receiver ""they haven't received the right amount"" its lesser than it should be.now i have to transfer more money to make up for the missing amount . can you please help me about this,what should be done",transfer_fee_charged,R65,,,,
